,gene_ids,n_cells,mt,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,highly_variable,means,dispersions,dispersions_norm
PKD2L2,ENSG00000078795,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.04451059966222225,3.2544338951641234,1.3709879
FAM13B,ENSG00000031003,622,False,622,0.14517471,87.06322795341099,698.0,True,1.0927515954644529,3.0083373792155266,0.8773071
KIF20A,ENSG00000112984,101,False,101,0.030990016,97.89933444259567,149.0,True,0.2947406207806527,3.28289406869404,1.4503317
FAM53C,ENSG00000120709,764,False,764,0.18032447,84.10981697171381,867.0,True,1.222185716082388,2.9701451301573956,0.7169823
EGR1,ENSG00000120738,305,False,305,0.09484193,93.65640599001664,456.0,True,0.799329964462288,3.1906743448897488,1.7543133
DNAJC18,ENSG00000170464,358,False,358,0.105865225,92.55407653910149,509.0,True,0.9576616598095343,5.918116022846074,13.092078
TMEM173,ENSG00000184584,1881,False,1881,0.6143927,60.87770382695508,2954.0,True,2.1896207041034006,3.0478873719441832,0.65696335
CTC-329D1.2,ENSG00000249637,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.015744899820313296,3.0737406347063296,0.8672349
ANKHD1,ENSG00000131503,323,False,323,0.07071547,93.28202995008319,340.0,True,0.6526687933097479,3.020967301193192,0.99330884
ANKHD1-EIF4EBP3,ENSG00000254996,34,False,34,0.0074875206,99.2928452579035,36.0,True,0.10378830651676021,3.3470993864177374,1.6293291
APBB3,ENSG00000113108,216,False,216,0.046173044,95.50748752079868,222.0,True,0.5180555353689406,2.9605560286990507,0.72241116
CD14,ENSG00000170458,87,False,87,0.018718801,98.19051580698836,90.0,True,0.24604908214825938,3.0834204774473863,0.89422125
DND1,ENSG00000256453,21,False,21,0.0043677203,99.56322795341099,21.0,True,0.07635340303198285,3.1318006414276964,1.0290998
PCDHB2,ENSG00000112852,23,False,23,0.0047836937,99.5216306156406,23.0,True,0.08660391498883158,3.1432223053395627,1.0609422
PCDHB4,ENSG00000081818,37,False,37,0.007903494,99.23044925124792,38.0,True,0.13308945769419495,3.1278504617236624,1.0180871
PCDHB13,ENSG00000187372,26,False,26,0.005823627,99.45923460898503,28.0,True,0.06358533043802977,3.0631489041220887,0.8377063
PCDHGA4,ENSG00000262576,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.04186485853893636,3.2531352698254667,1.3673674
PCDHGA8,ENSG00000253767,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.04983812446539542,3.176625395538482,1.1540663
PCDHGB6,ENSG00000253305,21,False,21,0.004575707,99.56322795341099,22.0,True,0.06930270488252548,3.0402070916944326,0.773747
PCDHGC3,ENSG00000240184,29,False,29,0.006031614,99.39683860232945,29.0,True,0.09448722480668302,3.088335770134135,0.90792453
KCTD16,ENSG00000183775,312,False,312,0.07529118,93.51081530782031,362.0,True,0.6668188662337451,2.9436200103462657,0.64646626
PLAC8L1,ENSG00000173261,36,False,36,0.0076955073,99.25124792013311,37.0,True,0.07377291153134011,3.001481225431719,0.6657836
C5orf46,ENSG00000178776,233,False,233,0.07300333,95.15391014975042,351.0,True,0.6860721845512443,3.206042793437157,1.8232288
SPINK9,ENSG00000204909,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.013441990231596939,3.418225457127441,1.8276207
MIR143HG,ENSG00000249669,1961,False,1961,0.65848583,59.21381031613977,3166.0,True,2.2709257934975864,3.5631663180220077,1.7488933
AC131025.8,ENSG00000253864,1935,False,1935,0.6898919,59.75457570715474,3317.0,True,2.3256486413987076,3.626499645079728,1.935558
MIR145,ENSG00000269936,1762,False,1762,0.61168885,63.35274542429284,2941.0,True,2.226459088848401,3.699361185335337,3.1492298
ARHGEF37,ENSG00000183111,70,False,70,0.015599001,98.5440931780366,75.0,True,0.17799818150707258,3.0855674655893353,0.9002068
PDE6A,ENSG00000132915,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.050480939759666256,3.216533628434141,1.265326
CAMK2A,ENSG00000070808,84,False,84,0.018510815,98.25291181364393,89.0,True,0.19367935288221105,3.026658720881883,0.7359757
ARSI,ENSG00000183876,498,False,498,0.12520799,89.64226289517471,602.0,True,0.8474076940430691,2.9489718633366615,0.6704652
SLC36A1,ENSG00000123643,317,False,317,0.07071547,93.40682196339434,340.0,True,0.6940708824287736,2.921122426332712,0.54558206
CTC-251D13.1,ENSG00000271795,15,False,15,0.0031198002,99.68801996672212,15.0,True,0.05229848572280594,3.021592334982653,0.72185117
CTB-113P19.5,ENSG00000272112,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.01302555918855268,3.0390720531899147,0.7705827
GALNT10,ENSG00000164574,2200,False,2200,0.7543677,54.24292845257903,3627.0,True,2.309682818196411,3.1540063871486947,0.5429608
FAXDC2,ENSG00000170271,116,False,116,0.024542429,97.58735440931781,118.0,True,0.31099340490230276,3.0431039082174083,0.78182304
SGCD,ENSG00000170624,494,False,494,0.12520799,89.72545757071548,602.0,True,0.8924722721660217,2.9336877979224623,0.601928
ADAM19,ENSG00000135074,1434,False,1434,0.4201331,70.17470881863561,2020.0,True,1.8356539202576836,3.0479823286725356,0.65732664
LSM11,ENSG00000155858,112,False,112,0.023918469,97.67054908485858,115.0,True,0.23724793226841023,2.9443540205933796,0.5065192
EBF1,ENSG00000164330,697,False,697,0.1765807,85.50332778702163,849.0,True,1.1471469173945044,2.9509874599945283,0.6365616
PTTG1,ENSG00000164611,763,False,763,0.40515807,84.130615640599,1948.0,True,1.6453068871892196,3.729149781775053,3.6380262
HMMR,ENSG00000072571,152,False,152,0.059276205,96.83860232945092,285.0,True,0.45805701963828593,3.1374710549923157,1.5157378
CTC-340A15.2,ENSG00000241956,190,False,190,0.04762895,96.04825291181365,229.0,True,0.44377718695130586,3.2059170832609563,1.2357283
TENM2,ENSG00000145934,439,False,439,0.12915973,90.869384359401,621.0,True,0.9040271855377348,3.166944065766386,1.6479014
SLIT3,ENSG00000184347,1071,False,1071,0.30802828,77.72462562396007,1481.0,True,1.5119442123474889,3.1597036074543436,1.3292646
KCNMB1,ENSG00000145936,444,False,444,0.114392675,90.76539101497504,550.0,True,0.8792006725737087,2.9980655689481486,0.89061236
RANBP17,ENSG00000204764,307,False,307,0.06967554,93.61480865224625,335.0,True,0.7405063232127729,3.3201913694239655,2.3350966
CTC-308K20.1,ENSG00000204758,80,False,80,0.016846921,98.33610648918469,81.0,True,0.23870681350989661,3.107319079420405,0.9608479
CTC-308K20.2,ENSG00000254295,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.015234346891421325,3.3235799629881653,1.5637596
CREBRF,ENSG00000164463,980,False,980,0.26039934,79.61730449251247,1252.0,True,1.4866839807910834,3.0118326876028574,0.72973704
CPEB4,ENSG00000113742,750,False,750,0.19134775,84.4009983361065,920.0,True,1.2156973491725325,2.9434874048828017,0.60507756
ARL10,ENSG00000175414,1007,False,1007,0.2516639,79.05574043261231,1210.0,True,1.4669999279625126,2.9669193958881652,0.5476407
FAF2,ENSG00000113194,1212,False,1212,0.30199668,74.79201331114808,1452.0,True,1.5920014571146965,2.9861690634877203,0.62568647
NSD1,ENSG00000165671,2047,False,2047,0.60232943,57.425124792013314,2896.0,True,2.1820083399038745,3.03964718424191,0.6254399
RAB24,ENSG00000169228,260,False,260,0.056780364,94.59234608985025,273.0,True,0.6273130503223312,3.1199847528219427,1.4373254
MXD3,ENSG00000213347,170,False,170,0.04950083,96.46422628951747,238.0,True,0.3771713616715228,3.0257768063844495,0.733517
PRR7-AS1,ENSG00000246334,39,False,39,0.008319467,99.18885191347754,40.0,True,0.12924744003226424,3.1967914607162036,1.2102871
DOK3,ENSG00000146094,110,False,110,0.024126455,97.71214642262895,116.0,True,0.3223787575811201,3.0729544059856853,0.865043
FAM193B,ENSG00000146067,299,False,299,0.0671797,93.78119800332779,323.0,True,0.66591526392604,2.9529512140240284,0.68830943
PHYKPL,ENSG00000175309,1181,False,1181,0.29929283,75.43677204658901,1439.0,True,1.660599767647634,3.115200235754207,1.1488303
CLK4,ENSG00000113240,527,False,527,0.115640596,89.03910149750416,556.0,True,0.9643391154744145,3.005037761005312,0.86345583
ZNF454,ENSG00000178187,89,False,89,0.018718801,98.14891846921797,90.0,True,0.21526912496016426,2.9519453742714155,0.5276831
C5orf45,ENSG00000161010,447,False,447,0.1014975,90.70299500831946,488.0,True,0.9141432059665435,3.214845849718285,1.7441956
CTC-241N9.1,ENSG00000245317,22,False,22,0.004575707,99.5424292845258,22.0,True,0.07121375815255042,2.9976279492697,0.6550411
CTC-338M12.4,ENSG00000233937,413,False,413,0.09068219,91.41014975041597,436.0,True,0.9049788705391555,3.208586850222431,1.834637
TRIM52,ENSG00000183718,311,False,311,0.069883525,93.53161397670549,336.0,True,0.6497668399608126,2.979402953786576,0.806925
AC008443.1,ENSG00000268397,34,False,34,0.007071547,99.2928452579035,34.0,True,0.08934578601633808,2.9651970434509765,0.5646273
FOXQ1,ENSG00000164379,10,False,10,0.0024958402,99.79201331114808,12.0,True,0.03247110660446882,3.2066847486919134,1.2378684
RP4-668J24.2,ENSG00000261730,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.02440562314995248,3.1652801146854084,1.1224369
RP11-157J24.2,ENSG00000272279,52,False,52,0.011647254,98.91846921797006,56.0,True,0.14893947101338245,2.982879941096917,0.6139253
GMDS-AS1,ENSG00000250903,221,False,221,0.047420964,95.40349417637272,228.0,True,0.5226663015926759,2.986286050969348,0.83779037
MYLK4,ENSG00000145949,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.01913004555653843,3.122145069668525,1.0021812
RP1-90J20.12,ENSG00000270346,64,False,64,0.013935108,98.66888519134775,67.0,True,0.1911817766640336,3.29230114255894,1.4765576
RP1-140K8.5,ENSG00000260604,8,False,8,0.0020798668,99.83361064891847,10.0,True,0.04015156993934321,3.182768502847515,1.1711926
RP3-400B16.1,ENSG00000234817,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.0414813656707889,3.1399047846433987,1.0516933
NRN1,ENSG00000124785,778,False,778,0.29014143,83.81863560732114,1395.0,True,1.4361295902587872,3.0159604253352805,0.74647254
RREB1,ENSG00000124782,737,False,737,0.171797,84.67138103161398,826.0,True,1.193494935004472,3.146164629460174,1.4558831
HULC,ENSG00000251164,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.01873691655296338,3.376821773773125,1.7121918
TFAP2A-AS1,ENSG00000229950,13,False,13,0.0027038269,99.7296173044925,13.0,True,0.03570874421612398,3.0427095908820188,0.78072375
ADTRP,ENSG00000111863,18,False,18,0.0037437603,99.62562396006656,18.0,True,0.051695218969138416,3.0048069169814116,0.67505527
EDN1,ENSG00000078401,675,False,675,0.30844426,85.96089850249584,1483.0,True,1.5692474911477976,3.8559637645705616,4.1521807
PHACTR1,ENSG00000112137,181,False,181,0.03951747,96.23544093178037,190.0,True,0.475431181129702,3.0906763449003627,1.3058999
RP1-257A7.4,ENSG00000215022,12,False,12,0.0024958402,99.7504159733777,12.0,True,0.03169643798261175,3.0031007195575485,0.6702986
RP1-257A7.5,ENSG00000272379,31,False,31,0.006447587,99.35524126455907,31.0,True,0.08712787144608317,3.134948593463204,1.037876
RP1-223E5.4,ENSG00000261071,116,False,116,0.024750415,97.58735440931781,119.0,True,0.2848974961781324,2.989396148392348,0.6320917
CD83,ENSG00000112149,986,False,986,0.39496672,79.49251247920132,1899.0,True,1.853584262840665,3.5431411243064126,2.551597
FAM8A1,ENSG00000137414,1482,False,1482,0.47920132,69.17637271214643,2304.0,True,1.9469757447972635,3.0835127647507425,0.7932512
DEK,ENSG00000124795,2089,False,2089,1.3067803,56.55158069883528,6283.0,True,2.6548546919665292,3.151000070875012,0.53410023
CASC15,ENSG00000272168,292,False,292,0.06697171,93.92678868552413,322.0,True,0.6059461019767074,2.987295448310279,0.8423167
FAM65B,ENSG00000111913,75,False,75,0.016846921,98.44009983361065,81.0,True,0.21024285636702847,2.977242149387779,0.5982077
TRIM38,ENSG00000112343,1953,False,1953,0.64018303,59.3801996672213,3078.0,True,2.270705478823383,3.1974589869542034,0.67103034
U91328.20,ENSG00000272065,12,False,12,0.0027038269,99.7504159733777,13.0,True,0.032378431997797975,3.471300309844446,1.9755876
HIST1H4A,ENSG00000196176,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.018033165294921175,3.0651462186864995,0.8432746
HIST1H2AB,ENSG00000137259,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.012706402800375008,3.149976709516304,1.0797727
HIST1H1E,ENSG00000168298,219,False,219,0.076331116,95.4450915141431,367.0,True,0.5189780059442515,3.0184965506138126,0.9822295
HIST1H4E,ENSG00000198518,28,False,28,0.006031614,99.41763727121464,29.0,True,0.10726916164216165,3.397143825970827,1.7688475
HIST1H1D,ENSG00000124575,52,False,52,0.021006655,98.91846921797006,101.0,True,0.20329175734271407,3.261899902682207,1.3918023
BTN3A2,ENSG00000186470,1795,False,1795,0.6218802,62.666389351081534,2990.0,True,2.1659795989296464,3.0184550094743137,0.5443675
BTN2A2,ENSG00000124508,666,False,666,0.16035774,86.14808652246256,771.0,True,1.123231267441008,3.017417012711665,0.9154219
BTN3A3,ENSG00000111801,1019,False,1019,0.281198,78.80615640599001,1352.0,True,1.5310454361333927,3.0049128744512226,0.7016814
BTN2A1,ENSG00000112763,1329,False,1329,0.36959234,72.3585690515807,1777.0,True,1.7731163423335068,3.038620318209131,0.83834475
RP11-457M11.5,ENSG00000261584,16,False,16,0.0035357736,99.66722129783693,17.0,True,0.05640578508096309,3.1321007665784144,1.0299366
HIST1H2AH,ENSG00000184825,67,False,67,0.019550748,98.60648918469218,94.0,True,0.18489490961827662,2.9752570096165334,0.59267336
HIST1H2BL,ENSG00000185130,6,False,6,0.0012479201,99.87520798668885,6.0,True,0.02015698680258047,3.122101931269587,1.0020609
HIST1H2AJ,ENSG00000182611,86,False,86,0.034733776,98.21131447587355,167.0,True,0.2230401191973902,3.009409971562594,0.6878881
HIST1H4J,ENSG00000197238,7,False,7,0.0014559068,99.85440931780366,7.0,True,0.016453922579518027,3.078218462729888,0.8797186
HIST1H2AK,ENSG00000184348,38,False,38,0.008111481,99.20965058236273,39.0,True,0.13420067737986893,3.316665042125871,1.5444815
HIST1H2BN,ENSG00000233822,100,False,100,0.021630615,97.92013311148087,104.0,True,0.3026697520671643,3.368666399330747,1.6894555
ZKSCAN8,ENSG00000198315,346,False,346,0.08069883,92.80366056572379,388.0,True,0.7010566047089736,3.120969545227374,1.4417413
NKAPL,ENSG00000189134,392,False,392,0.09297005,91.84692179700498,447.0,True,0.8159922061971366,2.9431291919635294,0.6442653
ZSCAN23,ENSG00000187987,28,False,28,0.005823627,99.41763727121464,28.0,True,0.07509742551527875,3.1320406692230836,1.029769
UBD,ENSG00000213886,798,False,798,0.4390599,83.4026622296173,2111.0,True,1.6956505440282066,3.2843142549960667,1.8344859
GABBR1,ENSG00000204681,375,False,375,0.08298669,92.20049916805324,399.0,True,0.7504729781171843,3.0317113718377686,1.0414877
HLA-F,ENSG00000204642,1550,False,1550,0.5149751,67.76206322795342,2476.0,True,2.1656904864699587,3.3430027658387464,1.7859514
HLA-G,ENSG00000204632,453,False,453,0.10378536,90.57820299500831,499.0,True,0.877003046931691,2.973521862391054,0.78055286
ZNRD1-AS1,ENSG00000204623,186,False,186,0.039933443,96.13144758735442,192.0,True,0.40874360767004153,3.0159477358938096,0.70611465
TRIM31,ENSG00000204616,19,False,19,0.009775374,99.60482529118137,47.0,True,0.08813677710763797,3.5687668250195066,2.2473135
HCG18,ENSG00000231074,1397,False,1397,0.36314476,70.94425956738768,1746.0,True,1.8163510484354046,3.1967376702870247,1.2264024
PRR3,ENSG00000204576,424,False,424,0.09484193,91.18136439267886,456.0,True,0.7913637211727925,2.915766572508071,0.5215652
ATAT1,ENSG00000137343,389,False,389,0.08673045,91.90931780366056,417.0,True,0.7385200777655274,2.93414367304779,0.6039722
HCG20,ENSG00000228022,5,False,5,0.0010399334,99.89600665557404,5.0,True,0.01834809746382501,3.0497783603837707,0.8004307
GTF2H4,ENSG00000213780,56,False,56,0.011647254,98.83527454242929,56.0,True,0.12533912140853748,3.027390715073566,0.7380164
PSORS1C1,ENSG00000204540,115,False,115,0.024958402,97.608153078203,120.0,True,0.2676015377925109,2.9711437597907717,0.5812061
POU5F1,ENSG00000204531,33,False,33,0.0068635605,99.31364392678869,33.0,True,0.09907209646832595,2.947120445829262,0.5142317
HCG27,ENSG00000206344,39,False,39,0.008527454,99.18885191347754,41.0,True,0.09217081477723331,3.0556236688203895,0.8167268
MICA,ENSG00000204520,1123,False,1123,0.2953411,76.64309484193012,1420.0,True,1.5723607244499607,3.1016792134752875,1.0940106
DDX39B,ENSG00000198563,1193,False,1193,0.29430115,75.18718801996673,1415.0,True,1.7492782744345066,3.312098263919597,1.9471333
LTB,ENSG00000227507,16,False,16,0.003327787,99.66722129783693,16.0,True,0.052744921608806304,3.0161817173234367,0.70676696
LY6G5B,ENSG00000240053,55,False,55,0.012063228,98.85607321131448,58.0,True,0.16957489738191556,3.1591948749130716,1.105472
ABHD16A,ENSG00000204427,46,False,46,0.009567387,99.04326123128119,46.0,True,0.14674614714212478,2.9713417915267604,0.58175814
MSH5,ENSG00000204410,65,False,65,0.013519134,98.64808652246256,65.0,True,0.18165923281781252,3.0801214258216203,0.88502383
C2,ENSG00000166278,394,False,394,0.09650582,91.80532445923461,464.0,True,0.8756453827052095,3.0798015240298664,1.2571347
CFB,ENSG00000243649,273,False,273,0.06593178,94.32196339434277,317.0,True,0.7049092229841696,3.2260774650477155,1.9130689
SKIV2L,ENSG00000204351,585,False,585,0.13269551,87.83277870216307,638.0,True,1.0616976333188048,3.028127571200936,0.96038306
ATF6B,ENSG00000213676,2015,False,2015,0.55594844,58.090682196339436,2673.0,True,2.177685132239353,3.2259019793506774,1.3379728
XXbac-BPG154L12.4,ENSG00000225914,8,False,8,0.0016638935,99.83361064891847,8.0,True,0.026869949170118444,2.980469157441185,0.60720426
HLA-DRA,ENSG00000204287,1558,False,1558,0.7156822,67.59567387687188,3441.0,True,2.3734256192970116,3.7160139682810494,2.1993868
HLA-DRB5,ENSG00000198502,10,False,10,0.0020798668,99.79201331114808,10.0,True,0.03796748459993346,3.021136059986946,0.7205791
HLA-DRB1,ENSG00000196126,750,False,750,0.21984193,84.4009983361065,1057.0,True,1.4062387098498343,3.353067438598038,2.1132386
HLA-DQA1,ENSG00000196735,300,False,300,0.07695507,93.7603993344426,370.0,True,0.8180419525660642,3.28564259716126,2.1801722
HLA-DQB1,ENSG00000179344,740,False,740,0.21027455,84.6089850249584,1011.0,True,1.435732521129013,3.454384307546043,2.5240176
TAP2-1,ENSG00000204267,2152,False,2152,0.99001664,55.24126455906821,4760.0,True,2.642663998529419,3.4954119954521325,1.5491984
PSMB9,ENSG00000240065,2133,False,2133,1.6077371,55.636439267886864,7730.0,True,2.9522385029503098,3.4428263572825037,0.8994729
HLA-DMB,ENSG00000242574,647,False,647,0.17075707,86.54326123128119,821.0,True,1.1727198624840538,3.0092670203788767,0.88120955
HLA-DMA,ENSG00000204257,1125,False,1125,0.33340266,76.60149750415974,1603.0,True,1.7201445207203627,3.2842030285807122,1.8340349
HLA-DOA,ENSG00000204252,387,False,387,0.093386024,91.95091514143094,449.0,True,0.8293361677428703,2.9354153349384937,0.60967463
HLA-DPA1,ENSG00000231389,1337,False,1337,0.4232529,72.19217970049917,2035.0,True,1.850912433836371,3.172736601310074,1.1345843
HLA-DPB1,ENSG00000223865,1028,False,1028,0.2924293,78.6189683860233,1406.0,True,1.5611577273565498,2.985566414722448,0.6232431
COL11A2,ENSG00000204248,29,False,29,0.006031614,99.39683860232945,29.0,True,0.09761582233722994,2.9486657091345485,0.5185397
